"TargetGroup","FirstDose","SecondDose","DoseAdditional1","Population","Denominator","Country","ReportingCountry","minAge","maxAge","ageWidth","YearWeekISO"
"Age15_17",10274,5733,0,626108,19462,"Luxembourg","LU",15,17,3,"2021-W31"
"Age18_24",28758,18685,1,626108,52409,"Luxembourg","LU",18,24,7,"2021-W31"
"Age25_49",157094,131899,41,626108,239349,"Luxembourg","LU",25,49,25,"2021-W31"
"Age5_9",0,0,0,626108,33994,"Luxembourg","LU",5,9,5,"2021-W31"
"Age50_59",71532,62496,46,626108,89549,"Luxembourg","LU",50,59,10,"2021-W31"
"Age60_69",52726,49101,69,626108,61985,"Luxembourg","LU",60,69,10,"2021-W31"
"Age70_79",33649,32713,43,626108,38352,"Luxembourg","LU",70,79,10,"2021-W31"
"Age80+",22754,22184,16,626108,24925,"Luxembourg","LU",80,100,21,"2021-W31"
"Age10_14",10599,7359,0,1907675,102501,"Latvia","LV",10,14,5,"2021-W31"
"Age15_17",17086,13528,0,1907675,54269,"Latvia","LV",15,17,3,"2021-W31"
"Age18_24",56372,41806,0,1907675,119249,"Latvia","LV",18,24,7,"2021-W31"
"Age25_49",288062,221745,0,1907675,639712,"Latvia","LV",25,49,25,"2021-W31"
"Age50_59",124158,95342,0,1907675,265997,"Latvia","LV",50,59,10,"2021-W31"
"Age60_69",122030,100845,0,1907675,241651,"Latvia","LV",60,69,10,"2021-W31"
"Age70_79",86442,75583,0,1907675,170557,"Latvia","LV",70,79,10,"2021-W31"
"Age80+",44706,38657,0,1907675,111052,"Latvia","LV",80,100,21,"2021-W31"
"Age<18",18442,15592,0,514564,81948,"Malta","MT",0,17,18,"2021-W31"
"Age18_24",32213,26290,0,514564,42136,"Malta","MT",18,24,7,"2021-W31"
"Age25_49",178025,153768,0,514564,205154,"Malta","MT",25,49,25,"2021-W31"
"Age50_59",52111,49160,0,514564,59168,"Malta","MT",50,59,10,"2021-W31"
"Age60_69",56728,54699,0,514564,59551,"Malta","MT",60,69,10,"2021-W31"
"Age70_79",47391,46450,0,514564,44918,"Malta","MT",70,79,10,"2021-W31"
"Age80+",22510,22227,0,514564,21689,"Malta","MT",80,100,21,"2021-W31"
"Age<18",25988,3208,0,5367580,1118608,"Norway","NO",0,17,18,"2021-W31"
"Age18_24",378172,81771,32,5367580,470970,"Norway","NO",18,24,7,"2021-W31"
"Age25_49",1442228,424092,251,5367580,1825133,"Norway","NO",25,49,25,"2021-W31"
"Age50_59",658226,341016,185,5367580,703830,"Norway","NO",50,59,10,"2021-W31"
"Age60_69",560341,472455,156,5367580,582495,"Norway","NO",60,69,10,"2021-W31"
"Age70_79",440056,433711,137,5367580,435834,"Norway","NO",70,79,10,"2021-W31"
"Age80+",223930,219576,51,5367580,230710,"Norway","NO",80,100,21,"2021-W31"
"Age0_4",15,13,0,37958138,1921497,"Poland","PL",0,4,5,"2021-W31"
"Age10_14",296038,226738,0,37958138,1998280,"Poland","PL",10,14,5,"2021-W31"
"Age15_17",390744,332176,0,37958138,1051166,"Poland","PL",15,17,3,"2021-W31"
"Age18_24",1189968,925723,1,37958138,2754264,"Poland","PL",18,24,7,"2021-W31"
"Age25_49",6948189,5706492,7,37958138,14035724,"Poland","PL",25,49,25,"2021-W31"
"Age5_9",73,66,0,37958138,1942294,"Poland","PL",5,9,5,"2021-W31"
"Age50_59",2814065,2519404,1,37958138,4606379,"Poland","PL",50,59,10,"2021-W31"
"Age60_69",3644516,3429417,4,37958138,5179612,"Poland","PL",60,69,10,"2021-W31"
"Age70_79",2293405,2245212,8,37958138,2783163,"Poland","PL",70,79,10,"2021-W31"
"Age80+",1063348,1038678,10,37958138,1685759,"Poland","PL",80,100,21,"2021-W31"
"Age0_4",5,3,0,10295909,436202,"Portugal","PT",0,4,5,"2021-W31"
"Age10_14",1667,304,0,10295909,504940,"Portugal","PT",10,14,5,"2021-W31"
"Age15_17",9235,3272,0,10295909,320065,"Portugal","PT",15,17,3,"2021-W31"
"Age18_24",270416,59253,0,10295909,775701,"Portugal","PT",18,24,7,"2021-W31"
"Age25_49",2680060,1714514,0,10295909,3360653,"Portugal","PT",25,49,25,"2021-W31"
"Age5_9",7,3,0,10295909,455843,"Portugal","PT",5,9,5,"2021-W31"
"Age50_59",1409945,1110517,0,10295909,1485319,"Portugal","PT",50,59,10,"2021-W31"
"Age60_69",1315400,1159257,1,10295909,1299674,"Portugal","PT",60,69,10,"2021-W31"
"Age70_79",1028414,967640,0,10295909,981649,"Portugal","PT",70,79,10,"2021-W31"
"Age80+",686707,654962,0,10295909,675863,"Portugal","PT",80,100,21,"2021-W31"
"Age<18",74575,66056,0,19328838,3644619,"Romania","RO",0,17,18,"2021-W31"
"Age18_24",354054,294023,0,19328838,1414236,"Romania","RO",18,24,7,"2021-W31"
"Age25_49",2011611,1703615,0,19328838,6769359,"Romania","RO",25,49,25,"2021-W31"
"Age50_59",932506,815797,0,19328838,2541550,"Romania","RO",50,59,10,"2021-W31"
"Age60_69",957931,874235,0,19328838,2499205,"Romania","RO",60,69,10,"2021-W31"
"Age70_79",558364,514511,0,19328838,1531033,"Romania","RO",70,79,10,"2021-W31"
"Age80+",182664,166517,0,19328838,928836,"Romania","RO",80,100,21,"2021-W31"
"Age15_17",62755,3906,0,10327589,345687,"Sweden","SE",15,17,3,"2021-W31"
"Age18_24",480240,96742,0,10327589,810921,"Sweden","SE",18,24,7,"2021-W31"
"Age25_49",2426646,1112574,0,10327589,3404540,"Sweden","SE",25,49,25,"2021-W31"
"Age50_59",1131705,1021998,0,10327589,1297863,"Sweden","SE",50,59,10,"2021-W31"
"Age60_69",1004888,968149,0,10327589,1108438,"Sweden","SE",60,69,10,"2021-W31"
"Age70_79",948511,926669,0,10327589,989013,"Sweden","SE",70,79,10,"2021-W31"
"Age80+",508194,493928,0,10327589,536306,"Sweden","SE",80,100,21,"2021-W31"
"Age<18",12829,7576,1,2095861,371395,"Slovenia","SI",0,17,18,"2021-W31"
"Age18_24",53364,35304,3,2095861,141225,"Slovenia","SI",18,24,7,"2021-W31"
"Age25_49",295883,206197,22,2095861,711365,"Slovenia","SI",25,49,25,"2021-W31"
"Age50_59",175693,143779,17,2095861,303125,"Slovenia","SI",50,59,10,"2021-W31"
"Age60_69",190021,169329,14,2095861,278944,"Slovenia","SI",60,69,10,"2021-W31"
"Age70_79",143101,132047,13,2095861,175640,"Slovenia","SI",70,79,10,"2021-W31"
"Age80+",90680,83283,18,2095861,114167,"Slovenia","SI",80,100,21,"2021-W31"
"Age10_14",15532,7435,0,5457873,279531,"Slovakia","SK",10,14,5,"2021-W31"
"Age15_17",36928,24051,0,5457873,156256,"Slovakia","SK",15,17,3,"2021-W31"
"Age18_24",151736,122351,0,5457873,398739,"Slovakia","SK",18,24,7,"2021-W31"
"Age25_49",882229,782611,1,5457873,2069170,"Slovakia","SK",25,49,25,"2021-W31"
"Age50_59",372908,343677,0,5457873,704900,"Slovakia","SK",50,59,10,"2021-W31"
"Age60_69",428704,409574,0,5457873,689318,"Slovakia","SK",60,69,10,"2021-W31"
"Age70_79",290776,281737,0,5457873,391090,"Slovakia","SK",70,79,10,"2021-W31"
"Age80+",112739,107966,0,5457873,184680,"Slovakia","SK",80,100,21,"2021-W31"
"Age0_4",131,16,0,8901064,435835,"Austria","AT",0,4,5,"2021-W32"
"Age10_14",54791,36939,3,8901064,421998,"Austria","AT",10,14,5,"2021-W32"
"Age15_17",111465,83687,9,8901064,259561,"Austria","AT",15,17,3,"2021-W32"
"Age18_24",390646,297427,69,8901064,696064,"Austria","AT",18,24,7,"2021-W32"
"Age25_49",1882146,1608045,408,8901064,3006228,"Austria","AT",25,49,25,"2021-W32"
"Age5_9",110,24,0,8901064,425227,"Austria","AT",5,9,5,"2021-W32"
"Age50_59",1037955,942612,311,8901064,1396889,"Austria","AT",50,59,10,"2021-W32"
"Age60_69",863427,812890,357,8901064,1016016,"Austria","AT",60,69,10,"2021-W32"
"Age70_79",635283,606464,330,8901064,769199,"Austria","AT",70,79,10,"2021-W32"
"Age80+",475769,453861,227,8901064,474047,"Austria","AT",80,100,21,"2021-W32"
"Age<18",513073,172831,0,11522440,2320244,"Belgium","BE",0,17,18,"2021-W32"
"Age18_24",682992,538544,0,11522440,930629,"Belgium","BE",18,24,7,"2021-W32"
"Age25_49",2975933,2682365,0,11522440,3751281,"Belgium","BE",25,49,25,"2021-W32"
"Age50_59",1421256,1323599,0,11522440,1591660,"Belgium","BE",50,59,10,"2021-W32"
"Age60_69",1255742,1217546,0,11522440,1347513,"Belgium","BE",60,69,10,"2021-W32"
"Age70_79",886977,865284,0,11522440,924351,"Belgium","BE",70,79,10,"2021-W32"
"Age80+",596607,566467,0,11522440,656762,"Belgium","BE",80,100,21,"2021-W32"
"Age<18",5244,3100,0,6951482,1189680,"Bulgaria","BG",0,17,18,"2021-W32"
"Age18_24",41019,28580,0,6951482,427191,"Bulgaria","BG",18,24,7,"2021-W32"
"Age25_49",376808,285454,0,6951482,2402352,"Bulgaria","BG",25,49,25,"2021-W32"
"Age50_59",220032,178789,0,6951482,953355,"Bulgaria","BG",50,59,10,"2021-W32"
"Age60_69",264311,228470,0,6951482,938635,"Bulgaria","BG",60,69,10,"2021-W32"
"Age70_79",210707,187763,0,6951482,701964,"Bulgaria","BG",70,79,10,"2021-W32"
"Age80+",65221,57956,0,6951482,338305,"Bulgaria","BG",80,100,21,"2021-W32"
"Age10_14",1994,4,0,888005,46307,"Cyprus","CY",10,14,5,"2021-W32"
"Age15_17",7331,4308,0,888005,28169,"Cyprus","CY",15,17,3,"2021-W32"
"Age18_24",44260,33187,0,888005,84850,"Cyprus","CY",18,24,7,"2021-W32"
"Age25_49",236286,201281,0,888005,330295,"Cyprus","CY",25,49,25,"2021-W32"
"Age50_59",86588,78718,0,888005,107634,"Cyprus","CY",50,59,10,"2021-W32"
"Age60_69",82585,78712,0,888005,94714,"Cyprus","CY",60,69,10,"2021-W32"
"Age70_79",63203,60979,0,888005,66429,"Cyprus","CY",70,79,10,"2021-W32"
"Age80+",31233,30803,0,888005,33530,"Cyprus","CY",80,100,21,"2021-W32"
"Age10_14",74102,21762,0,10693939,577984,"Czech Republic","CZ",10,14,5,"2021-W32"
"Age15_17",121638,65513,0,10693939,289263,"Czech Republic","CZ",15,17,3,"2021-W32"
"Age18_24",334361,245088,0,10693939,671799,"Czech Republic","CZ",18,24,7,"2021-W32"
"Age25_49",2095769,1826011,2,10693939,3899741,"Czech Republic","CZ",25,49,25,"2021-W32"
"Age50_59",939319,865767,0,10693939,1339737,"Czech Republic","CZ",50,59,10,"2021-W32"
"Age60_69",983162,914063,0,10693939,1330494,"Czech Republic","CZ",60,69,10,"2021-W32"
"Age70_79",902175,857052,1,10693939,1011603,"Czech Republic","CZ",70,79,10,"2021-W32"
"Age80+",392049,374232,0,10693939,441100,"Czech Republic","CZ",80,100,21,"2021-W32"
"Age0_4",11,1,0,5822763,307888,"Denmark","DK",0,4,5,"2021-W32"
"Age10_14",88385,17829,0,5822763,338629,"Denmark","DK",10,14,5,"2021-W32"
"Age15_17",154780,102964,2,5822763,203020,"Denmark","DK",15,17,3,"2021-W32"
"Age18_24",400049,344371,42,5822763,522153,"Denmark","DK",18,24,7,"2021-W32"
"Age25_49",1445732,1087886,221,5822763,1843666,"Denmark","DK",25,49,25,"2021-W32"
"Age5_9",5,2,0,5822763,306601,"Denmark","DK",5,9,5,"2021-W32"
"Age50_59",740750,727025,109,5822763,800444,"Denmark","DK",50,59,10,"2021-W32"
"Age60_69",640504,635338,70,5822763,663646,"Denmark","DK",60,69,10,"2021-W32"
"Age70_79",562970,561021,46,5822763,564390,"Denmark","DK",70,79,10,"2021-W32"
"Age80+",282029,280826,38,5822763,272326,"Denmark","DK",80,100,21,"2021-W32"
"Age<18",28923,12570,4,1328976,257044,"Estonia","EE",0,17,18,"2021-W32"
"Age18_24",46396,29056,21,1328976,87626,"Estonia","EE",18,24,7,"2021-W32"
"Age25_49",253326,183229,192,1328976,460829,"Estonia","EE",25,49,25,"2021-W32"
"Age50_59",111876,91864,133,1328976,171453,"Estonia","EE",50,59,10,"2021-W32"
"Age60_69",111864,97989,131,1328976,163237,"Estonia","EE",60,69,10,"2021-W32"
"Age70_79",83011,76862,67,1328976,111342,"Estonia","EE",70,79,10,"2021-W32"
"Age80+",50157,46196,51,1328976,77445,"Estonia","EE",80,100,21,"2021-W32"
"Age0_4",8,3,0,10718565,461955,"Greece","EL",0,4,5,"2021-W32"
"Age10_14",10586,40,0,10718565,553606,"Greece","EL",10,14,5,"2021-W32"
"Age15_17",39099,12812,0,10718565,326859,"Greece","EL",15,17,3,"2021-W32"
"Age18_24",332468,197415,0,10718565,782452,"Greece","EL",18,24,7,"2021-W32"
"Age25_49",2010422,1667233,0,10718565,3497414,"Greece","EL",25,49,25,"2021-W32"
"Age5_9",6,5,0,10718565,511958,"Greece","EL",5,9,5,"2021-W32"
"Age50_59",1078100,990382,0,10718565,1515472,"Greece","EL",50,59,10,"2021-W32"
"Age60_69",1009319,962896,0,10718565,1291651,"Greece","EL",60,69,10,"2021-W32"
"Age70_79",817141,795831,0,10718565,1003958,"Greece","EL",70,79,10,"2021-W32"
"Age80+",558978,539626,0,10718565,773240,"Greece","EL",80,100,21,"2021-W32"
"Age0_4",397,206,0,47332614,2011885,"Spain","ES",0,4,5,"2021-W32"
"Age10_14",377011,5549,0,47332614,2535060,"Spain","ES",10,14,5,"2021-W32"
"Age15_17",747872,81476,0,47332614,1448603,"Spain","ES",15,17,3,"2021-W32"
"Age18_24",2222991,634013,1,47332614,3303575,"Spain","ES",18,24,7,"2021-W32"
"Age25_49",12907088,9361021,7,47332614,16481919,"Spain","ES",25,49,25,"2021-W32"
"Age5_9",594,449,0,47332614,2330208,"Spain","ES",5,9,5,"2021-W32"
"Age50_59",6542891,5529686,7,47332614,7035203,"Spain","ES",50,59,10,"2021-W32"
"Age60_69",5206327,4667026,10,47332614,5350604,"Spain","ES",60,69,10,"2021-W32"
"Age70_79",3929608,3751809,282,47332614,3984504,"Spain","ES",70,79,10,"2021-W32"
"Age80+",2931530,2877173,212,47332614,2851053,"Spain","ES",80,100,21,"2021-W32"
"Age0_4",0,0,0,5525292,255924,"Finland","FI",0,4,5,"2021-W32"
"Age10_14",33152,63,0,5525292,308825,"Finland","FI",10,14,5,"2021-W32"
"Age15_17",97903,4791,0,5525292,178021,"Finland","FI",15,17,3,"2021-W32"
"Age18_24",290267,38928,0,5525292,432594,"Finland","FI",18,24,7,"2021-W32"
"Age25_49",1312038,466942,0,5525292,1728083,"Finland","FI",25,49,25,"2021-W32"
"Age5_9",0,0,0,5525292,306287,"Finland","FI",5,9,5,"2021-W32"
"Age50_59",625954,478891,0,5525292,724665,"Finland","FI",50,59,10,"2021-W32"
"Age60_69",647810,577693,0,5525292,716579,"Finland","FI",60,69,10,"2021-W32"
"Age70_79",557340,533345,0,5525292,561908,"Finland","FI",70,79,10,"2021-W32"
"Age80+",296260,283679,0,5525292,312406,"Finland","FI",80,100,21,"2021-W32"
"Age<18",2699054,1176631,0,67320216,14540168,"France","FR",0,17,18,"2021-W32"
"Age18_24",4321773,2648135,1,67320216,5444270,"France","FR",18,24,7,"2021-W32"
"Age25_49",16151434,11039765,31,67320216,20684932,"France","FR",25,49,25,"2021-W32"
"Age50_59",7581432,5812788,36,67320216,8805539,"France","FR",50,59,10,"2021-W32"
"Age60_69",7002241,5848055,59,67320216,8007585,"France","FR",60,69,10,"2021-W32"
"Age70_79",5439986,4863247,43,67320216,5692912,"France","FR",70,79,10,"2021-W32"
"Age80+",3496998,3131911,13,67320216,4144810,"France","FR",80,100,21,"2021-W32"
"Age0_4",62,49,0,4058165,182408,"Croatia","HR",0,4,5,"2021-W32"
"Age10_14",1192,756,0,4058165,202389,"Croatia","HR",10,14,5,"2021-W32"
"Age15_17",6764,4451,0,4058165,115854,"Croatia","HR",15,17,3,"2021-W32"
"Age18_24",82393,62210,0,4058165,321108,"Croatia","HR",18,24,7,"2021-W32"
"Age25_49",526286,439118,21,4058165,1319478,"Croatia","HR",25,49,25,"2021-W32"
"Age5_9",19,16,0,4058165,196674,"Croatia","HR",5,9,5,"2021-W32"
"Age50_59",316580,280811,5,4058165,570899,"Croatia","HR",50,59,10,"2021-W32"
"Age60_69",385542,357995,8,4058165,562891,"Croatia","HR",60,69,10,"2021-W32"
"Age70_79",271199,257863,1,4058165,364156,"Croatia","HR",70,79,10,"2021-W32"
"Age80+",127645,121006,1,4058165,222308,"Croatia","HR",80,100,21,"2021-W32"
"Age<18",225280,200820,3,9769526,1709048,"Hungary","HU",0,17,18,"2021-W32"
"Age18_24",358288,317473,442,9769526,741094,"Hungary","HU",18,24,7,"2021-W32"
"Age25_49",2115655,1939763,7951,9769526,3490565,"Hungary","HU",25,49,25,"2021-W32"
"Age50_59",874842,821515,9335,9769526,1235206,"Hungary","HU",50,59,10,"2021-W32"
"Age60_69",1004017,961689,38071,9769526,1295058,"Hungary","HU",60,69,10,"2021-W32"
"Age70_79",739327,717865,47324,9769526,859765,"Hungary","HU",70,79,10,"2021-W32"
"Age80+",329116,317885,17783,9769526,438790,"Hungary","HU",80,100,21,"2021-W32"
"Age0_4",2,2,0,4964440,311481,"Ireland","IE",0,4,5,"2021-W32"
"Age10_14",27681,555,0,4964440,348422,"Ireland","IE",10,14,5,"2021-W32"
"Age15_17",88950,7941,7,4964440,195570,"Ireland","IE",15,17,3,"2021-W32"
"Age18_24",334725,117042,41,4964440,433572,"Ireland","IE",18,24,7,"2021-W32"
"Age25_49",1478438,1252924,113,4964440,1749671,"Ireland","IE",25,49,25,"2021-W32"
"Age5_9",6,2,0,4964440,346162,"Ireland","IE",5,9,5,"2021-W32"
"Age50_59",596036,515471,34,4964440,606007,"Ireland","IE",50,59,10,"2021-W32"
"Age60_69",484025,468551,17,4964440,480682,"Ireland","IE",60,69,10,"2021-W32"
"Age70_79",349197,346495,21,4964440,322167,"Ireland","IE",70,79,10,"2021-W32"
"Age80+",187985,185384,10,4964440,170706,"Ireland","IE",80,100,21,"2021-W32"
"Age0_4",0,0,0,364134,21362,"Iceland","IS",0,4,5,"2021-W32"
"Age10_14",734,252,0,364134,23630,"Iceland","IS",10,14,5,"2021-W32"
"Age15_17",8453,7674,6,364134,13145,"Iceland","IS",15,17,3,"2021-W32"
"Age18_24",29431,16107,3152,364134,34868,"Iceland","IS",18,24,7,"2021-W32"
"Age25_49",112382,72964,8935,364134,131004,"Iceland","IS",25,49,25,"2021-W32"
"Age5_9",0,0,0,364134,23227,"Iceland","IS",5,9,5,"2021-W32"
"Age50_59",40529,36336,1475,364134,43992,"Iceland","IS",50,59,10,"2021-W32"
"Age60_69",37100,35980,190,364134,37414,"Iceland","IS",60,69,10,"2021-W32"
"Age70_79",24817,24329,45,364134,22890,"Iceland","IS",70,79,10,"2021-W32"
"Age80+",13682,13553,121,364134,12602,"Iceland","IS",80,100,21,"2021-W32"
"Age<18",1326995,595279,0,59641488,9433159,"Italy","IT",0,17,18,"2021-W32"
"Age18_24",2881739,1835911,0,59641488,4121339,"Italy","IT",18,24,7,"2021-W32"
"Age25_49",12733173,9624188,0,59641488,18920355,"Italy","IT",25,49,25,"2021-W32"
"Age50_59",7503086,6349205,0,59641488,9414195,"Italy","IT",50,59,10,"2021-W32"
"Age60_69",6390300,5488070,0,59641488,7364364,"Italy","IT",60,69,10,"2021-W32"
"Age70_79",5384055,4944035,0,59641488,5968373,"Italy","IT",70,79,10,"2021-W32"
"Age80+",4262526,4047011,0,59641488,4419703,"Italy","IT",80,100,21,"2021-W32"
"Age0_4",0,0,0,2794090,145590,"Lithuania","LT",0,4,5,"2021-W32"
"Age10_14",15553,8672,0,2794090,132642,"Lithuania","LT",10,14,5,"2021-W32"
"Age15_17",28658,18617,0,2794090,76077,"Lithuania","LT",15,17,3,"2021-W32"
"Age18_24",120732,87559,0,2794090,209209,"Lithuania","LT",18,24,7,"2021-W32"
"Age25_49",571919,416725,0,2794090,914337,"Lithuania","LT",25,49,25,"2021-W32"
"Age5_9",0,0,0,2794090,144512,"Lithuania","LT",5,9,5,"2021-W32"
"Age50_59",281676,216473,0,2794090,419039,"Lithuania","LT",50,59,10,"2021-W32"
"Age60_69",265826,227340,0,2794090,351248,"Lithuania","LT",60,69,10,"2021-W32"
"Age70_79",176239,161632,0,2794090,236890,"Lithuania","LT",70,79,10,"2021-W32"
"Age80+",95036,87343,0,2794090,164546,"Lithuania","LT",80,100,21,"2021-W32"
"Age10_14",8674,5716,0,626108,33101,"Luxembourg","LU",10,14,5,"2021-W32"
"Age15_17",10480,8191,0,626108,19462,"Luxembourg","LU",15,17,3,"2021-W32"
"Age18_24",29143,20219,1,626108,52409,"Luxembourg","LU",18,24,7,"2021-W32"
"Age25_49",158413,134031,72,626108,239349,"Luxembourg","LU",25,49,25,"2021-W32"
"Age5_9",0,0,0,626108,33994,"Luxembourg","LU",5,9,5,"2021-W32"
"Age50_59",71805,62839,71,626108,89549,"Luxembourg","LU",50,59,10,"2021-W32"
"Age60_69",52909,49299,83,626108,61985,"Luxembourg","LU",60,69,10,"2021-W32"
"Age70_79",33728,32808,49,626108,38352,"Luxembourg","LU",70,79,10,"2021-W32"
"Age80+",22796,22230,20,626108,24925,"Luxembourg","LU",80,100,21,"2021-W32"
"Age10_14",11931,8279,0,1907675,102501,"Latvia","LV",10,14,5,"2021-W32"
"Age15_17",18518,14546,0,1907675,54269,"Latvia","LV",15,17,3,"2021-W32"
"Age18_24",58207,43244,0,1907675,119249,"Latvia","LV",18,24,7,"2021-W32"
"Age25_49",295719,226783,0,1907675,639712,"Latvia","LV",25,49,25,"2021-W32"
"Age50_59",127550,97572,0,1907675,265997,"Latvia","LV",50,59,10,"2021-W32"
"Age60_69",124687,102655,0,1907675,241651,"Latvia","LV",60,69,10,"2021-W32"
"Age70_79",87716,76518,0,1907675,170557,"Latvia","LV",70,79,10,"2021-W32"
"Age80+",45363,38973,0,1907675,111052,"Latvia","LV",80,100,21,"2021-W32"
"Age<18",18826,17650,0,514564,81948,"Malta","MT",0,17,18,"2021-W32"
"Age18_24",32608,26893,0,514564,42136,"Malta","MT",18,24,7,"2021-W32"
"Age25_49",179517,155723,0,514564,205154,"Malta","MT",25,49,25,"2021-W32"
"Age50_59",52232,49364,0,514564,59168,"Malta","MT",50,59,10,"2021-W32"
"Age60_69",56765,54772,0,514564,59551,"Malta","MT",60,69,10,"2021-W32"
"Age70_79",47404,46480,0,514564,44918,"Malta","MT",70,79,10,"2021-W32"
"Age80+",22530,22251,0,514564,21689,"Malta","MT",80,100,21,"2021-W32"
"Age<18",26897,4546,0,5367580,1118608,"Norway","NO",0,17,18,"2021-W32"
"Age18_24",386761,113242,32,5367580,470970,"Norway","NO",18,24,7,"2021-W32"
"Age25_49",1484417,520165,262,5367580,1825133,"Norway","NO",25,49,25,"2021-W32"
"Age50_59",661314,438430,200,5367580,703830,"Norway","NO",50,59,10,"2021-W32"
"Age60_69",561391,510643,167,5367580,582495,"Norway","NO",60,69,10,"2021-W32"
"Age70_79",440430,434408,148,5367580,435834,"Norway","NO",70,79,10,"2021-W32"
"Age80+",224098,219807,51,5367580,230710,"Norway","NO",80,100,21,"2021-W32"
"Age0_4",17,13,0,37958138,1921497,"Poland","PL",0,4,5,"2021-W32"
"Age10_14",310248,244063,0,37958138,1998280,"Poland","PL",10,14,5,"2021-W32"
"Age15_17",402758,348485,0,37958138,1051166,"Poland","PL",15,17,3,"2021-W32"
"Age18_24",1215001,945334,1,37958138,2754264,"Poland","PL",18,24,7,"2021-W32"
"Age25_49",7062065,5791632,9,37958138,14035724,"Poland","PL",25,49,25,"2021-W32"
"Age5_9",73,66,0,37958138,1942294,"Poland","PL",5,9,5,"2021-W32"
"Age50_59",2843796,2543890,2,37958138,4606379,"Poland","PL",50,59,10,"2021-W32"
"Age60_69",3666631,3451334,5,37958138,5179612,"Poland","PL",60,69,10,"2021-W32"
"Age70_79",2302107,2254514,8,37958138,2783163,"Poland","PL",70,79,10,"2021-W32"
"Age80+",1067187,1042660,10,37958138,1685759,"Poland","PL",80,100,21,"2021-W32"
"Age0_4",6,3,0,10295909,436202,"Portugal","PT",0,4,5,"2021-W32"
"Age10_14",3632,327,0,10295909,504940,"Portugal","PT",10,14,5,"2021-W32"
"Age15_17",150137,3565,0,10295909,320065,"Portugal","PT",15,17,3,"2021-W32"
"Age18_24",428759,71831,0,10295909,775701,"Portugal","PT",18,24,7,"2021-W32"
"Age25_49",2810722,1893468,0,10295909,3360653,"Portugal","PT",25,49,25,"2021-W32"
"Age5_9",8,3,0,10295909,455843,"Portugal","PT",5,9,5,"2021-W32"
"Age50_59",1424684,1120020,0,10295909,1485319,"Portugal","PT",50,59,10,"2021-W32"
"Age60_69",1321963,1165523,1,10295909,1299674,"Portugal","PT",60,69,10,"2021-W32"
"Age70_79",1031845,970232,0,10295909,981649,"Portugal","PT",70,79,10,"2021-W32"
"Age80+",688720,656261,0,10295909,675863,"Portugal","PT",80,100,21,"2021-W32"
"Age<18",76833,68836,0,19328838,3644619,"Romania","RO",0,17,18,"2021-W32"
"Age18_24",360229,296881,0,19328838,1414236,"Romania","RO",18,24,7,"2021-W32"
"Age25_49",2041992,1714969,0,19328838,6769359,"Romania","RO",25,49,25,"2021-W32"
"Age50_59",941803,820199,0,19328838,2541550,"Romania","RO",50,59,10,"2021-W32"
"Age60_69",963021,877973,0,19328838,2499205,"Romania","RO",60,69,10,"2021-W32"
"Age70_79",560627,516490,0,19328838,1531033,"Romania","RO",70,79,10,"2021-W32"
"Age80+",183531,167304,0,19328838,928836,"Romania","RO",80,100,21,"2021-W32"
"Age15_17",123426,5166,0,10327589,345687,"Sweden","SE",15,17,3,"2021-W32"
"Age18_24",499772,113863,0,10327589,810921,"Sweden","SE",18,24,7,"2021-W32"
"Age25_49",2473408,1388299,0,10327589,3404540,"Sweden","SE",25,49,25,"2021-W32"
