dep;jour;n_dose1;n_complet;n_cum_dose1;n_cum_complet;couv_dose1;couv_complet
18;2021-07-09;703;2307;168971;126616;57.0;42.7
18;2021-07-10;781;3175;169752;129791;57.3;43.8
18;2021-07-11;84;668;169836;130459;57.3;44.0
18;2021-07-12;223;2253;170059;132712;57.4;44.8
18;2021-07-13;619;2904;170678;135616;57.6;45.8
18;2021-07-14;194;937;170872;136553;57.6;46.1
18;2021-07-15;1396;2816;172268;139369;58.1;47.0
18;2021-07-16;1185;2122;173453;141491;58.5;47.7
18;2021-07-17;1130;2472;174583;143963;58.9;48.6
18;2021-07-18;228;332;174811;144295;59.0;48.7
18;2021-07-19;1055;1657;175866;145952;59.3;49.2
18;2021-07-20;1625;2269;177491;148221;59.9;50.0
18;2021-07-21;1901;2062;179392;150283;60.5;50.7
18;2021-07-22;2211;1902;181603;152185;61.3;51.3
18;2021-07-23;1395;1613;182998;153798;61.7;51.9
18;2021-07-24;891;1534;183889;155332;62.0;52.4
18;2021-07-25;192;396;184081;155728;62.1;52.5
18;2021-07-26;1397;1502;185478;157230;62.6;53.0
18;2021-07-27;1824;1539;187302;158769;63.2;53.6
18;2021-07-28;2198;1797;189500;160566;63.9;54.2
18;2021-07-29;2140;1817;191640;162383;64.7;54.8
18;2021-07-30;1585;1344;193225;163727;65.2;55.2
18;2021-07-31;1237;1281;194462;165008;65.6;55.7
18;2021-08-01;90;34;194552;165042;65.6;55.7
18;2021-08-02;1410;765;195962;165807;66.1;55.9
18;2021-08-03;1719;1630;197681;167437;66.7;56.5
18;2021-08-04;2440;1102;200121;168539;67.5;56.9
18;2021-08-05;1529;1247;201650;169786;68.0;57.3
18;2021-08-06;1582;1142;203232;170928;68.6;57.7
18;2021-08-07;610;764;203842;171692;68.8;57.9
18;2021-08-08;49;60;203891;171752;68.8;57.9
18;2021-08-09;1105;875;204996;172627;69.2;58.2
18;2021-08-10;1208;1511;206204;174138;69.6;58.8
18;2021-08-11;1608;1510;207812;175648;70.1;59.3
18;2021-08-12;1554;1594;209366;177242;70.6;59.8
18;2021-08-13;1087;1172;210453;178414;71.0;60.2
18;2021-08-14;759;603;211212;179017;71.3;60.4
18;2021-08-15;35;17;211247;179034;71.3;60.4
18;2021-08-16;830;1201;212077;180235;71.5;60.8
18;2021-08-17;979;1999;213056;182234;71.9;61.5
18;2021-08-18;1158;1961;214214;184195;72.3;62.1
18;2021-08-19;1105;1612;215319;185807;72.6;62.7
18;2021-08-20;911;1758;216230;187565;73.0;63.3
18;2021-08-21;420;705;216650;188270;73.1;63.5
18;2021-08-22;22;73;216672;188343;73.1;63.5
18;2021-08-23;487;1680;217159;190023;73.3;64.1
18;2021-08-24;903;1494;218062;191517;73.6;64.6
18;2021-08-25;840;1864;218902;193381;73.9;65.2
18;2021-08-26;772;1532;219674;194913;74.1;65.8
18;2021-08-27;575;1994;220249;196907;74.3;66.4
18;2021-08-28;501;873;220750;197780;74.5;66.7
18;2021-08-29;92;176;220842;197956;74.5;66.8
18;2021-08-30;528;1409;221370;199365;74.7;67.3
18;2021-08-31;507;1397;221877;200762;74.9;67.7
18;2021-09-01;578;1509;222455;202271;75.1;68.2
18;2021-09-02;398;1108;222853;203379;75.2;68.6
18;2021-09-03;455;1141;223308;204520;75.3;69.0
18;2021-09-04;357;736;223665;205256;75.5;69.2
18;2021-09-05;29;56;223694;205312;75.5;69.3
18;2021-09-06;279;871;223973;206183;75.6;69.6
18;2021-09-07;281;828;224254;207011;75.7;69.8
18;2021-09-08;405;1032;224659;208043;75.8;70.2
18;2021-09-09;357;988;225016;209031;75.9;70.5
18;2021-09-10;414;933;225430;209964;76.1;70.8
18;2021-09-11;262;783;225692;210747;76.1;71.1
18;2021-09-12;8;19;225700;210766;76.1;71.1
18;2021-09-13;311;704;226011;211470;76.3;71.3
18;2021-09-14;283;774;226294;212244;76.3;71.6
18;2021-09-15;323;1053;226617;213297;76.5;72.0
18;2021-09-16;471;878;227088;214175;76.6;72.3
18;2021-09-17;337;737;227425;214912;76.7;72.5
18;2021-09-18;186;618;227611;215530;76.8;72.7
18;2021-09-19;6;4;227617;215534;76.8;72.7
18;2021-09-20;157;550;227774;216084;76.8;72.9
18;2021-09-21;113;424;227887;216508;76.9;73.0
18;2021-09-22;194;870;228081;217378;76.9;73.3
18;2021-09-23;250;466;228331;217844;77.0;73.5
18;2021-09-24;141;490;228472;218334;77.1;73.7
18;2021-09-25;159;690;228631;219024;77.1;73.9
18;2021-09-26;15;89;228646;219113;77.1;73.9
18;2021-09-27;109;315;228755;219428;77.2;74.0
18;2021-09-28;70;273;228825;219701;77.2;74.1
18;2021-09-29;68;281;228893;219982;77.2;74.2
18;2021-09-30;116;280;229009;220262;77.3;74.3
18;2021-10-01;144;289;229153;220551;77.3;74.4
18;2021-10-02;62;163;229215;220714;77.3;74.5
18;2021-10-03;6;10;229221;220724;77.3;74.5
18;2021-10-04;143;457;229364;221181;77.4;74.6
18;2021-10-05;161;336;229525;221517;77.4;74.7
18;2021-10-06;134;442;229659;221959;77.5;74.9
18;2021-10-07;99;374;229758;222333;77.5;75.0
18;2021-10-08;146;520;229904;222853;77.6;75.2
18;2021-10-09;119;315;230023;223168;77.6;75.3
18;2021-10-10;4;13;230027;223181;77.6;75.3
18;2021-10-11;156;199;230183;223380;77.7;75.4
18;2021-10-12;140;205;230323;223585;77.7;75.4
18;2021-10-13;168;220;230491;223805;77.8;75.5
18;2021-10-14;58;220;230549;224025;77.8;75.6
18;2021-10-15;164;307;230713;224332;77.8;75.7
18;2021-10-16;149;235;230862;224567;77.9;75.8
18;2021-10-17;8;15;230870;224582;77.9;75.8
19;2020-12-27;0;0;0;0;0.0;0.0
19;2020-12-28;0;0;0;0;0.0;0.0
19;2020-12-29;1;0;1;0;0.0;0.0
19;2020-12-30;0;0;1;0;0.0;0.0
19;2020-12-31;0;0;1;0;0.0;0.0
19;2021-01-01;0;0;1;0;0.0;0.0
19;2021-01-02;0;0;1;0;0.0;0.0
19;2021-01-03;0;0;1;0;0.0;0.0
19;2021-01-04;0;0;1;0;0.0;0.0
19;2021-01-05;0;0;1;0;0.0;0.0
19;2021-01-06;0;0;1;0;0.0;0.0
19;2021-01-07;344;2;345;2;0.1;0.0
19;2021-01-08;248;1;593;3;0.2;0.0
19;2021-01-09;1;0;594;3;0.2;0.0
19;2021-01-10;1;0;595;3;0.2;0.0
19;2021-01-11;38;0;633;3;0.3;0.0
19;2021-01-12;416;2;1049;5;0.4;0.0
19;2021-01-13;429;11;1478;16;0.6;0.0
19;2021-01-14;475;1;1953;17;0.8;0.0
19;2021-01-15;226;18;2179;35;0.9;0.0
19;2021-01-16;0;0;2179;35;0.9;0.0
19;2021-01-17;1;0;2180;35;0.9;0.0
19;2021-01-18;251;2;2431;37;1.0;0.0
19;2021-01-19;521;0;2952;37;1.2;0.0
19;2021-01-20;921;9;3873;46;1.6;0.0
19;2021-01-21;507;5;4380;51;1.8;0.0
19;2021-01-22;1318;18;5698;69;2.4;0.0
19;2021-01-23;281;0;5979;69;2.5;0.0
19;2021-01-24;38;0;6017;69;2.5;0.0
19;2021-01-25;233;0;6250;69;2.6;0.0
19;2021-01-26;608;4;6858;73;2.9;0.0
19;2021-01-27;334;5;7192;78;3.0;0.0
19;2021-01-28;297;251;7489;329;3.1;0.1
19;2021-01-29;348;61;7837;390;3.3;0.2
19;2021-01-30;130;26;7967;416;3.3;0.2
19;2021-01-31;41;1;8008;417;3.3;0.2
19;2021-02-01;158;95;8166;512;3.4;0.2
19;2021-02-02;303;429;8469;941;3.5;0.4
19;2021-02-03;285;246;8754;1187;3.6;0.5
19;2021-02-04;255;375;9009;1562;3.7;0.6
19;2021-02-05;311;76;9320;1638;3.9;0.7
19;2021-02-06;215;2;9535;1640;4.0;0.7
19;2021-02-07;48;2;9583;1642;4.0;0.7
19;2021-02-08;177;150;9760;1792;4.1;0.7
19;2021-02-09;333;274;10093;2066;4.2;0.9
19;2021-02-10;517;296;10610;2362;4.4;1.0
19;2021-02-11;414;319;11024;2681;4.6;1.1
19;2021-02-12;799;1162;11823;3843;4.9;1.6
19;2021-02-13;352;187;12175;4030;5.1;1.7
19;2021-02-14;99;13;12274;4043;5.1;1.7
19;2021-02-15;200;243;12474;4286;5.2;1.8
19;2021-02-16;386;171;12860;4457;5.4;1.9
19;2021-02-17;306;468;13166;4925;5.5;2.0
19;2021-02-18;174;508;13340;5433;5.6;2.3
19;2021-02-19;469;299;13809;5732;5.7;2.4
19;2021-02-20;133;207;13942;5939;5.8;2.5
19;2021-02-21;20;40;13962;5979;5.8;2.5
19;2021-02-22;221;211;14183;6190;5.9;2.6
19;2021-02-23;268;345;14451;6535;6.0;2.7
19;2021-02-24;361;208;14812;6743;6.2;2.8
19;2021-02-25;519;382;15331;7125;6.4;3.0
19;2021-02-26;395;318;15726;7443;6.5;3.1
19;2021-02-27;349;162;16075;7605;6.7;3.2
19;2021-02-28;68;36;16143;7641;6.7;3.2
19;2021-03-01;266;221;16409;7862;6.8;3.3
19;2021-03-02;428;258;16837;8120;7.0;3.4
19;2021-03-03;692;340;17529;8460;7.3;3.5
19;2021-03-04;826;353;18355;8813;7.6;3.7
19;2021-03-05;891;737;19246;9550;8.0;4.0
19;2021-03-06;1072;216;20318;9766;8.5;4.1
19;2021-03-07;463;38;20781;9804;8.6;4.1
19;2021-03-08;640;166;21421;9970;8.9;4.1
19;2021-03-09;836;251;22257;10221;9.3;4.3
19;2021-03-10;1155;321;23412;10542;9.7;4.4
19;2021-03-11;1274;310;24686;10852;10.3;4.5
19;2021-03-12;1136;407;25822;11259;10.7;4.7
19;2021-03-13;1110;169;26932;11428;11.2;4.8
19;2021-03-14;161;85;27093;11513;11.3;4.8
19;2021-03-15;699;137;27792;11650;11.6;4.8
19;2021-03-16;688;304;28480;11954;11.9;5.0
19;2021-03-17;839;283;29319;12237;12.2;5.1
19;2021-03-18;767;283;30086;12520;12.5;5.2
19;2021-03-19;1014;488;31100;13008;12.9;5.4
19;2021-03-20;785;132;31885;13140;13.3;5.5
19;2021-03-21;128;4;32013;13144;13.3;5.5
19;2021-03-22;548;177;32561;13321;13.5;5.5
19;2021-03-23;1046;234;33607;13555;14.0;5.6
19;2021-03-24;1172;373;34779;13928;14.5;5.8
19;2021-03-25;1189;415;35968;14343;15.0;6.0
19;2021-03-26;1325;279;37293;14622;15.5;6.1
19;2021-03-27;854;192;38147;14814;15.9;6.2
19;2021-03-28;63;60;38210;14874;15.9;6.2
19;2021-03-29;612;177;38822;15051;16.2;6.3
19;2021-03-30;971;344;39793;15395;16.6;6.4
19;2021-03-31;1157;498;40950;15893;17.0;6.6
19;2021-04-01;1491;429;42441;16322;17.7;6.8
19;2021-04-02;1008;528;43449;16850;18.1;7.0
19;2021-04-03;597;285;44046;17135;18.3;7.1
19;2021-04-04;130;3;44176;17138;18.4;7.1
19;2021-04-05;40;76;44216;17214;18.4;7.2
19;2021-04-06;734;604;44950;17818;18.7;7.4
19;2021-04-07;976;732;45926;18550;19.1;7.7
19;2021-04-08;1116;1020;47042;19570;19.6;8.1
19;2021-04-09;1641;616;48683;20186;20.3;8.4
19;2021-04-10;946;560;49629;20746;20.6;8.6
19;2021-04-11;557;74;50186;20820;20.9;8.7
19;2021-04-12;681;524;50867;21344;21.2;8.9
19;2021-04-13;915;576;51782;21920;21.5;9.1
19;2021-04-14;1333;852;53115;22772;22.1;9.5
19;2021-04-15;1229;873;54344;23645;22.6;9.8
19;2021-04-16;1504;822;55848;24467;23.2;10.2
19;2021-04-17;761;480;56609;24947;23.6;10.4
19;2021-04-18;661;72;57270;25019;23.8;10.4
19;2021-04-19;730;440;58000;25459;24.1;10.6
19;2021-04-20;979;751;58979;26210;24.5;10.9
19;2021-04-21;1271;700;60250;26910;25.1;11.2
19;2021-04-22;1188;900;61438;27810;25.6;11.6
19;2021-04-23;1127;1021;62565;28831;26.0;12.0
19;2021-04-24;678;676;63243;29507;26.3;12.3
19;2021-04-25;675;70;63918;29577;26.6;12.3
19;2021-04-26;1056;332;64974;29909;27.0;12.4
19;2021-04-27;1027;569;66001;30478;27.5;12.7
19;2021-04-28;1553;557;67554;31035;28.1;12.9
19;2021-04-29;1453;1197;69007;32232;28.7;13.4
19;2021-04-30;1876;1062;70883;33294;29.5;13.9
19;2021-05-01;671;175;71554;33469;29.8;13.9
19;2021-05-02;551;152;72105;33621;30.0;14.0
19;2021-05-03;854;547;72959;34168;30.4;14.2
19;2021-05-04;1025;709;73984;34877;30.8;14.5
19;2021-05-05;1256;741;75240;35618;31.3;14.8
19;2021-05-06;1127;1200;76367;36818;31.8;15.3
19;2021-05-07;1663;1191;78030;38009;32.5;15.8
19;2021-05-08;712;206;78742;38215;32.8;15.9
19;2021-05-09;487;547;79229;38762;33.0;16.1
19;2021-05-10;1164;671;80393;39433;33.5;16.4
19;2021-05-11;1639;858;82032;40291;34.1;16.8
19;2021-05-12;1945;1322;83977;41613;34.9;17.3
19;2021-05-13;571;242;84548;41855;35.2;17.4
19;2021-05-14;1646;988;86194;42843;35.9;17.8
19;2021-05-15;1443;593;87637;43436;36.5;18.1
19;2021-05-16;350;82;87987;43518;36.6;18.1
19;2021-05-17;1498;559;89485;44077;37.2;18.3
19;2021-05-18;1669;500;91154;44577;37.9;18.5
19;2021-05-19;2009;829;93163;45406;38.8;18.9
19;2021-05-20;1722;892;94885;46298;39.5;19.3
19;2021-05-21;1964;814;96849;47112;40.3;19.6
19;2021-05-22;1271;651;98120;47763;40.8;19.9
19;2021-05-23;324;131;98444;47894;41.0;19.9
19;2021-05-24;139;46;98583;47940;41.0;19.9
19;2021-05-25;1503;492;100086;48432;41.6;20.2
19;2021-05-26;1924;666;102010;49098;42.4;20.4
19;2021-05-27;1786;837;103796;49935;43.2;20.8
19;2021-05-28;1937;991;105733;50926;44.0;21.2
19;2021-05-29;1375;705;107108;51631;44.6;21.5
19;2021-05-30;191;497;107299;52128;44.6;21.7
19;2021-05-31;1199;537;108498;52665;45.1;21.9
19;2021-06-01;1284;886;109782;53551;45.7;22.3
19;2021-06-02;1816;958;111598;54509;46.4;22.7
19;2021-06-03;1447;1255;113045;55764;47.0;23.2
19;2021-06-04;1848;1358;114893;57122;47.8;23.8
19;2021-06-05;1210;815;116103;57937;48.3;24.1
19;2021-06-06;87;648;116190;58585;48.3;24.4
19;2021-06-07;923;935;117113;59520;48.7;24.8
19;2021-06-08;1104;906;118217;60426;49.2;25.1
19;2021-06-09;1328;1463;119545;61889;49.7;25.8
19;2021-06-10;1283;1580;120828;63469;50.3;26.4
19;2021-06-11;1306;1921;122134;65390;50.8;27.2
19;2021-06-12;1356;1317;123490;66707;51.4;27.8
19;2021-06-13;542;424;124032;67131;51.6;27.9
19;2021-06-14;736;1016;124768;68147;51.9;28.4
19;2021-06-15;979;1143;125747;69290;52.3;28.8
19;2021-06-16;1222;1363;126969;70653;52.8;29.4
19;2021-06-17;868;1788;127837;72441;53.2;30.1
19;2021-06-18;1056;2135;128893;74576;53.6;31.0
19;2021-06-19;919;1302;129812;75878;54.0;31.6
19;2021-06-20;395;327;130207;76205;54.2;31.7
19;2021-06-21;500;1074;130707;77279;54.4;32.2
19;2021-06-22;698;1490;131405;78769;54.7;32.8
19;2021-06-23;744;1989;132149;80758;55.0;33.6
19;2021-06-24;687;1663;132836;82421;55.3;34.3
19;2021-06-25;562;2216;133398;84637;55.5;35.2
19;2021-06-26;474;1741;133872;86378;55.7;35.9
19;2021-06-27;289;446;134161;86824;55.8;36.1
19;2021-06-28;315;1499;134476;88323;56.0;36.7
19;2021-06-29;353;1893;134829;90216;56.1;37.5
19;2021-06-30;796;2152;135625;92368;56.4;38.4
19;2021-07-01;361;2322;135986;94690;56.6;39.4
19;2021-07-02;798;2316;136784;97006;56.9;40.4
19;2021-07-03;513;1744;137297;98750;57.1;41.1
19;2021-07-04;1;73;137298;98823;57.1;41.1
19;2021-07-05;600;1015;137898;99838;57.4;41.5
19;2021-07-06;504;1541;138402;101379;57.6;42.2
19;2021-07-07;706;2046;139108;103425;57.9;43.0
19;2021-07-08;770;2148;139878;105573;58.2;43.9
19;2021-07-09;716;2659;140594;108232;58.5;45.0
19;2021-07-10;586;1708;141180;109940;58.7;45.7
19;2021-07-11;45;212;141225;110152;58.8;45.8
19;2021-07-12;446;1487;141671;111639;58.9;46.5
19;2021-07-13;687;1828;142358;113467;59.2;47.2
19;2021-07-14;201;272;142559;113739;59.3;47.3
19;2021-07-15;870;2050;143429;115789;59.7;48.2
19;2021-07-16;1228;2445;144657;118234;60.2;49.2
19;2021-07-17;703;1718;145360;119952;60.5;49.9
19;2021-07-18;365;672;145725;120624;60.6;50.2
19;2021-07-19;968;1401;146693;122025;61.0;50.8
19;2021-07-20;967;1676;147660;123701;61.4;51.5
19;2021-07-21;1083;1711;148743;125412;61.9;52.2
19;2021-07-22;1392;1857;150135;127269;62.5;53.0
19;2021-07-23;1785;1996;151920;129265;63.2;53.8
19;2021-07-24;908;1753;152828;131018;63.6;54.5
19;2021-07-25;164;513;152992;131531;63.7;54.7
19;2021-07-26;911;911;153903;132442;64.0;55.1
19;2021-07-27;1424;1117;155327;133559;64.6;55.6
19;2021-07-28;2045;1224;157372;134783;65.5;56.1
19;2021-07-29;1623;1204;158995;135987;66.2;56.6
19;2021-07-30;1909;1027;160904;137014;66.9;57.0
19;2021-07-31;1129;1018;162033;138032;67.4;57.4
19;2021-08-01;347;373;162380;138405;67.6;57.6
19;2021-08-02;1195;810;163575;139215;68.1;57.9
19;2021-08-03;1453;1055;165028;140270;68.7;58.4
19;2021-08-04;1983;763;167011;141033;69.5;58.7
19;2021-08-05;1630;958;168641;141991;70.2;59.1
19;2021-08-06;1963;1220;170604;143211;71.0;59.6
19;2021-08-07;1335;1001;171939;144212;71.5;60.0
19;2021-08-08;187;234;172126;144446;71.6;60.1
19;2021-08-09;1009;784;173135;145230;72.0;60.4
19;2021-08-10;1280;1014;174415;146244;72.6;60.8
19;2021-08-11;1356;1006;175771;147250;73.1;61.3
19;2021-08-12;1016;1276;176787;148526;73.6;61.8
19;2021-08-13;1181;1275;177968;149801;74.0;62.3
19;2021-08-14;979;1165;178947;150966;74.5;62.8
19;2021-08-15;30;54;178977;151020;74.5;62.8
19;2021-08-16;592;1029;179569;152049;74.7;63.3
19;2021-08-17;633;1167;180202;153216;75.0;63.8
19;2021-08-18;656;979;180858;154195;75.3;64.2
19;2021-08-19;438;1258;181296;155453;75.4;64.7
19;2021-08-20;867;1927;182163;157380;75.8;65.5
19;2021-08-21;495;1376;182658;158756;76.0;66.1
19;2021-08-22;52;93;182710;158849;76.0;66.1
19;2021-08-23;226;1158;182936;160007;76.1;66.6
19;2021-08-24;538;1317;183474;161324;76.3;67.1
19;2021-08-25;649;1557;184123;162881;76.6;67.8
19;2021-08-26;477;1463;184600;164344;76.8;68.4
19;2021-08-27;501;1689;185101;166033;77.0;69.1
19;2021-08-28;360;1277;185461;167310;77.2;69.6
19;2021-08-29;60;182;185521;167492;77.2;69.7
19;2021-08-30;224;1089;185745;168581;77.3;70.1
19;2021-08-31;326;1352;186071;169933;77.4;70.7
19;2021-09-01;365;1433;186436;171366;77.6;71.3
19;2021-09-02;348;1193;186784;172559;77.7;71.8
19;2021-09-03;412;1423;187196;173982;77.9;72.4
19;2021-09-04;302;1361;187498;175343;78.0;73.0
19;2021-09-05;32;106;187530;175449;78.0;73.0
19;2021-09-06;197;630;187727;176079;78.1;73.3
19;2021-09-07;229;755;187956;176834;78.2;73.6
19;2021-09-08;287;741;188243;177575;78.3;73.9
19;2021-09-09;257;536;188500;178111;78.4;74.1
19;2021-09-10;252;708;188752;178819;78.5;74.4
19;2021-09-11;295;1055;189047;179874;78.7;74.8
19;2021-09-12;42;70;189089;179944;78.7;74.9
19;2021-09-13;107;245;189196;180189;78.7;75.0
19;2021-09-14;171;387;189367;180576;78.8;75.1
19;2021-09-15;245;670;189612;181246;78.9;75.4
19;2021-09-16;234;411;189846;181657;79.0;75.6
19;2021-09-17;257;531;190103;182188;79.1;75.8
19;2021-09-18;184;689;190287;182877;79.2;76.1
19;2021-09-19;17;34;190304;182911;79.2;76.1
19;2021-09-20;112;205;190416;183116;79.2;76.2
19;2021-09-21;143;296;190559;183412;79.3;76.3
19;2021-09-22;152;398;190711;183810;79.4;76.5
19;2021-09-23;87;300;190798;184110;79.4;76.6
19;2021-09-24;125;361;190923;184471;79.4;76.8
19;2021-09-25;140;568;191063;185039;79.5;77.0
19;2021-09-26;14;25;191077;185064;79.5;77.0
19;2021-09-27;43;215;191120;185279;79.5;77.1
19;2021-09-28;67;202;191187;185481;79.5;77.2
19;2021-09-29;82;341;191269;185822;79.6;77.3
19;2021-09-30;104;272;191373;186094;79.6;77.4
19;2021-10-01;115;233;191488;186327;79.7;77.5
19;2021-10-02;151;340;191639;186667;79.7;77.7
19;2021-10-03;9;11;191648;186678;79.7;77.7
19;2021-10-04;56;134;191704;186812;79.8;77.7
19;2021-10-05;100;187;191804;186999;79.8;77.8
19;2021-10-06;108;249;191912;187248;79.9;77.9
19;2021-10-07;65;242;191977;187490;79.9;78.0
19;2021-10-08;80;222;192057;187712;79.9;78.1
19;2021-10-09;146;276;192203;187988;80.0;78.2
19;2021-10-10;3;10;192206;187998;80.0;78.2
19;2021-10-11;55;164;192261;188162;80.0;78.3
19;2021-10-12;102;184;192363;188346;80.0;78.4
19;2021-10-13;103;192;192466;188538;80.1;78.4
19;2021-10-14;76;102;192542;188640;80.1;78.5
19;2021-10-15;81;139;192623;188779;80.1;78.5
19;2021-10-16;140;246;192763;189025;80.2;78.7
19;2021-10-17;2;24;192765;189049;80.2;78.7
21;2020-12-27;4;0;4;0;0.0;0.0
21;2020-12-28;2;0;6;0;0.0;0.0
21;2020-12-29;19;0;25;0;0.0;0.0
21;2020-12-30;22;0;47;0;0.0;0.0
21;2020-12-31;0;0;47;0;0.0;0.0
21;2021-01-01;0;0;47;0;0.0;0.0
21;2021-01-02;1;0;48;0;0.0;0.0
21;2021-01-03;1;0;49;0;0.0;0.0
21;2021-01-04;23;0;72;0;0.0;0.0
21;2021-01-05;251;2;323;2;0.1;0.0
21;2021-01-06;300;0;623;2;0.1;0.0
21;2021-01-07;389;1;1012;3;0.2;0.0
21;2021-01-08;455;2;1467;5;0.3;0.0
21;2021-01-09;252;0;1719;5;0.3;0.0
21;2021-01-10;2;1;1721;6;0.3;0.0
21;2021-01-11;624;1;2345;7;0.4;0.0
21;2021-01-12;656;0;3001;7;0.6;0.0
21;2021-01-13;706;2;3707;9;0.7;0.0
21;2021-01-14;1190;11;4897;20;0.9;0.0
21;2021-01-15;719;5;5616;25;1.1;0.0
21;2021-01-16;162;1;5778;26;1.1;0.0
21;2021-01-17;5;0;5783;26;1.1;0.0
21;2021-01-18;1318;7;7101;33;1.3;0.0
21;2021-01-19;1370;5;8471;38;1.6;0.0
21;2021-01-20;1300;49;9771;87;1.8;0.0
21;2021-01-21;1543;8;11314;95;2.1;0.0
21;2021-01-22;1246;5;12560;100;2.4;0.0
21;2021-01-23;490;1;13050;101;2.4;0.0
21;2021-01-24;124;0;13174;101;2.5;0.0
21;2021-01-25;928;20;14102;121;2.6;0.0
21;2021-01-26;1546;147;15648;268;2.9;0.1
21;2021-01-27;2061;172;17709;440;3.3;0.1
21;2021-01-28;1460;240;19169;680;3.6;0.1
21;2021-01-29;1022;212;20191;892;3.8;0.2
21;2021-01-30;470;32;20661;924;3.9;0.2
21;2021-01-31;97;3;20758;927;3.9;0.2
21;2021-02-01;453;287;21211;1214;4.0;0.2
21;2021-02-02;456;442;21667;1656;4.1;0.3
21;2021-02-03;446;284;22113;1940;4.1;0.4
21;2021-02-04;417;541;22530;2481;4.2;0.5
21;2021-02-05;489;526;23019;3007;4.3;0.6
21;2021-02-06;162;228;23181;3235;4.4;0.6
21;2021-02-07;2;2;23183;3237;4.4;0.6
21;2021-02-08;433;390;23616;3627;4.4;0.7
21;2021-02-09;516;524;24132;4151;4.5;0.8
21;2021-02-10;461;584;24593;4735;4.6;0.9
21;2021-02-11;486;750;25079;5485;4.7;1.0
21;2021-02-12;356;936;25435;6421;4.8;1.2
21;2021-02-13;365;325;25800;6746;4.8;1.3
21;2021-02-14;239;149;26039;6895;4.9;1.3
21;2021-02-15;120;1406;26159;8301;4.9;1.6
21;2021-02-16;207;1567;26366;9868;4.9;1.9
21;2021-02-17;405;1989;26771;11857;5.0;2.2
21;2021-02-18;604;1353;27375;13210;5.1;2.5
21;2021-02-19;218;1136;27593;14346;5.2;2.7
21;2021-02-20;121;425;27714;14771;5.2;2.8
21;2021-02-21;1;83;27715;14854;5.2;2.8
21;2021-02-22;84;773;27799;15627;5.2;2.9
21;2021-02-23;169;1040;27968;16667;5.2;3.1
21;2021-02-24;226;745;28194;17412;5.3;3.3
21;2021-02-25;647;831;28841;18243;5.4;3.4
21;2021-02-26;927;720;29768;18963;5.6;3.6
21;2021-02-27;532;300;30300;19263;5.7;3.6
21;2021-02-28;24;133;30324;19396;5.7;3.6
21;2021-03-01;680;630;31004;20026;5.8;3.8
21;2021-03-02;1055;556;32059;20582;6.0;3.9
21;2021-03-03;1169;449;33228;21031;6.2;3.9
21;2021-03-04;1689;521;34917;21552;6.6;4.0
21;2021-03-05;2196;668;37113;22220;7.0;4.2
21;2021-03-06;1594;202;38707;22422;7.3;4.2
21;2021-03-07;4;16;38711;22438;7.3;4.2
21;2021-03-08;773;449;39484;22887;7.4;4.3
21;2021-03-09;1572;577;41056;23464;7.7;4.4
21;2021-03-10;1628;565;42684;24029;8.0;4.5
21;2021-03-11;2198;705;44882;24734;8.4;4.6
21;2021-03-12;2905;443;47787;25177;9.0;4.7
21;2021-03-13;1932;190;49719;25367;9.3;4.8
21;2021-03-14;38;48;49757;25415;9.3;4.8
21;2021-03-15;1416;88;51173;25503;9.6;4.8
21;2021-03-16;1884;159;53057;25662;10.0;4.8
21;2021-03-17;1810;120;54867;25782;10.3;4.8
21;2021-03-18;2129;272;56996;26054;10.7;4.9
21;2021-03-19;1964;151;58960;26205;11.1;4.9
21;2021-03-20;1228;38;60188;26243;11.3;4.9
21;2021-03-21;2;0;60190;26243;11.3;4.9
21;2021-03-22;1556;93;61746;26336;11.6;4.9
21;2021-03-23;2696;109;64442;26445;12.1;5.0
21;2021-03-24;2896;165;67338;26610;12.6;5.0
21;2021-03-25;3731;249;71069;26859;13.3;5.0
21;2021-03-26;3655;207;74724;27066;14.0;5.1
21;2021-03-27;1732;62;76456;27128;14.3;5.1
21;2021-03-28;200;38;76656;27166;14.4;5.1
21;2021-03-29;1788;522;78444;27688;14.7;5.2
21;2021-03-30;2347;810;80791;28498;15.2;5.3
21;2021-03-31;2718;656;83509;29154;15.7;5.5
21;2021-04-01;2694;725;86203;29879;16.2;5.6
21;2021-04-02;2250;749;88453;30628;16.6;5.7
21;2021-04-03;1018;282;89471;30910;16.8;5.8
21;2021-04-04;2;12;89473;30922;16.8;5.8
21;2021-04-05;9;0;89482;30922;16.8;5.8
21;2021-04-06;1359;1140;90841;32062;17.0;6.0
21;2021-04-07;1750;970;92591;33032;17.4;6.2
21;2021-04-08;3217;1152;95808;34184;18.0;6.4
21;2021-04-09;3481;1190;99289;35374;18.6;6.6
21;2021-04-10;1376;750;100665;36124;18.9;6.8
21;2021-04-11;145;4;100810;36128;18.9;6.8
21;2021-04-12;1118;1348;101928;37476;19.1;7.0
21;2021-04-13;1654;1787;103582;39263;19.4;7.4
21;2021-04-14;1485;1475;105067;40738;19.7;7.6
21;2021-04-15;1899;1594;106966;42332;20.1;7.9
21;2021-04-16;2322;1316;109288;43648;20.5;8.2
21;2021-04-17;1020;977;110308;44625;20.7;8.4
21;2021-04-18;15;4;110323;44629;20.7;8.4
