first_week_day,last_week_day,age_group,gender,weekly_tests_num,weekly_cases,weekly_deceased
2021-03-21,2021-03-27,0-19,לא ידוע,386,<15,0.0
2021-03-21,2021-03-27,0-19,נקבה,69882,1052.0,<15
2021-03-21,2021-03-27,20-24,זכר,7219,138.0,<15
2021-03-21,2021-03-27,20-24,לא ידוע,70,<15,0.0
2021-03-21,2021-03-27,20-24,נקבה,9487,175.0,0.0
2021-03-21,2021-03-27,25-29,זכר,8874,139.0,<15
2021-03-21,2021-03-27,25-29,לא ידוע,91,<15,0.0
2021-03-21,2021-03-27,25-29,נקבה,11291,161.0,0.0
2021-03-21,2021-03-27,30-34,זכר,8951,135.0,0.0
2021-03-21,2021-03-27,30-34,לא ידוע,93,<15,0.0
2021-03-21,2021-03-27,30-34,נקבה,11748,183.0,0.0
2021-03-21,2021-03-27,35-39,זכר,7971,108.0,<15
2021-03-21,2021-03-27,35-39,לא ידוע,64,0.0,0.0
2021-03-21,2021-03-27,35-39,נקבה,10434,154.0,0.0
2021-03-21,2021-03-27,40-44,זכר,7124,127.0,0.0
2021-03-21,2021-03-27,40-44,לא ידוע,51,<15,0.0
2021-03-21,2021-03-27,40-44,נקבה,9323,135.0,0.0
2021-03-21,2021-03-27,45-49,זכר,6283,97.0,0.0
2021-03-21,2021-03-27,45-49,לא ידוע,25,<15,0.0
2021-03-21,2021-03-27,45-49,נקבה,8377,139.0,<15
2021-03-21,2021-03-27,50-54,זכר,4922,67.0,<15
2021-03-21,2021-03-27,50-54,לא ידוע,17,0.0,0.0
2021-03-21,2021-03-27,50-54,נקבה,7269,83.0,0.0
2021-03-21,2021-03-27,55-59,זכר,4326,40.0,0.0
2021-03-21,2021-03-27,55-59,לא ידוע,<15,0.0,0.0
2021-03-21,2021-03-27,55-59,נקבה,6556,75.0,<15
2021-03-21,2021-03-27,60-64,זכר,3696,40.0,<15
2021-03-21,2021-03-27,60-64,לא ידוע,<15,0.0,0.0
2021-03-21,2021-03-27,60-64,נקבה,6256,54.0,<15
2021-03-21,2021-03-27,65-69,זכר,3470,44.0,<15
2021-03-21,2021-03-27,65-69,לא ידוע,<15,0.0,0.0
2021-03-21,2021-03-27,65-69,נקבה,4635,51.0,<15
2021-03-21,2021-03-27,70-74,זכר,2719,29.0,<15
2021-03-21,2021-03-27,70-74,לא ידוע,<15,<15,0.0
2021-03-21,2021-03-27,70-74,נקבה,3681,36.0,<15
2021-03-21,2021-03-27,75-79,זכר,1474,23.0,<15
2021-03-21,2021-03-27,75-79,לא ידוע,<15,0.0,0.0
2021-03-21,2021-03-27,75-79,נקבה,1821,23.0,<15
2021-03-21,2021-03-27,80+,זכר,2457,26.0,16.0
2021-03-21,2021-03-27,80+,לא ידוע,<15,0.0,0.0
2021-03-21,2021-03-27,80+,נקבה,4472,49.0,15.0
2021-03-21,2021-03-27,NULL,זכר,3582,55.0,0.0
2021-03-21,2021-03-27,NULL,לא ידוע,227,<15,0.0
2021-03-21,2021-03-27,NULL,נקבה,2540,42.0,0.0
2021-03-28,2021-04-03,0-19,זכר,37427,523.0,0.0
2021-03-28,2021-04-03,0-19,לא ידוע,252,<15,0.0
2021-03-28,2021-04-03,0-19,נקבה,38348,511.0,0.0
2021-03-28,2021-04-03,20-24,זכר,5151,59.0,0.0
2021-03-28,2021-04-03,20-24,לא ידוע,58,0.0,0.0
2021-03-28,2021-04-03,20-24,נקבה,6262,85.0,0.0
2021-03-28,2021-04-03,25-29,זכר,6278,63.0,0.0
2021-03-28,2021-04-03,25-29,לא ידוע,82,0.0,0.0
2021-03-28,2021-04-03,25-29,נקבה,7542,108.0,0.0
2021-03-28,2021-04-03,30-34,זכר,6299,55.0,<15
2021-03-28,2021-04-03,30-34,לא ידוע,116,<15,0.0
2021-03-28,2021-04-03,30-34,נקבה,8011,86.0,0.0
2021-03-28,2021-04-03,35-39,זכר,5796,52.0,0.0
2021-03-28,2021-04-03,35-39,לא ידוע,76,0.0,0.0
2021-03-28,2021-04-03,35-39,נקבה,7246,90.0,0.0
2021-03-28,2021-04-03,40-44,זכר,5419,59.0,0.0
2021-03-28,2021-04-03,40-44,לא ידוע,47,<15,0.0
2021-03-28,2021-04-03,40-44,נקבה,6916,76.0,<15
2021-03-28,2021-04-03,45-49,זכר,5009,48.0,0.0
2021-03-28,2021-04-03,45-49,לא ידוע,38,0.0,0.0
2021-03-28,2021-04-03,45-49,נקבה,6653,68.0,<15
2021-03-28,2021-04-03,50-54,זכר,3884,35.0,<15
2021-03-28,2021-04-03,50-54,לא ידוע,26,0.0,0.0
2021-03-28,2021-04-03,50-54,נקבה,6006,51.0,<15
2021-03-28,2021-04-03,55-59,זכר,3610,33.0,<15
2021-03-28,2021-04-03,55-59,לא ידוע,18,<15,0.0
2021-03-28,2021-04-03,55-59,נקבה,5469,42.0,0.0
2021-03-28,2021-04-03,60-64,זכר,3081,31.0,<15
2021-03-28,2021-04-03,60-64,לא ידוע,<15,0.0,0.0
2021-03-28,2021-04-03,60-64,נקבה,5214,32.0,<15
2021-03-28,2021-04-03,65-69,זכר,2696,19.0,<15
2021-03-28,2021-04-03,65-69,לא ידוע,<15,0.0,0.0
2021-03-28,2021-04-03,65-69,נקבה,3923,35.0,<15
2021-03-28,2021-04-03,70-74,זכר,2272,19.0,<15
2021-03-28,2021-04-03,70-74,לא ידוע,<15,0.0,0.0
2021-03-28,2021-04-03,70-74,נקבה,3092,21.0,<15
2021-03-28,2021-04-03,75-79,זכר,1165,<15,<15
2021-03-28,2021-04-03,75-79,לא ידוע,<15,0.0,0.0
2021-03-28,2021-04-03,75-79,נקבה,1459,<15,<15
2021-03-28,2021-04-03,80+,זכר,2264,19.0,<15
2021-03-28,2021-04-03,80+,לא ידוע,<15,0.0,0.0
2021-03-28,2021-04-03,80+,נקבה,4391,27.0,<15
2021-03-28,2021-04-03,NULL,זכר,2403,17.0,0.0
2021-03-28,2021-04-03,NULL,לא ידוע,130,<15,0.0
2021-03-28,2021-04-03,NULL,נקבה,1877,19.0,0.0
2021-04-04,2021-04-10,0-19,זכר,40622,347.0,0.0
2021-04-04,2021-04-10,0-19,לא ידוע,201,<15,0.0
2021-04-04,2021-04-10,0-19,נקבה,43253,378.0,0.0
2021-04-04,2021-04-10,20-24,זכר,7102,45.0,0.0
2021-04-04,2021-04-10,20-24,לא ידוע,80,<15,0.0
2021-04-04,2021-04-10,20-24,נקבה,9217,72.0,0.0
2021-04-04,2021-04-10,25-29,זכר,8264,47.0,0.0
2021-04-04,2021-04-10,25-29,לא ידוע,69,0.0,0.0
2021-04-04,2021-04-10,25-29,נקבה,10668,69.0,0.0
2021-04-04,2021-04-10,30-34,זכר,8457,58.0,0.0
2021-04-04,2021-04-10,30-34,לא ידוע,102,0.0,0.0
2021-04-04,2021-04-10,30-34,נקבה,11151,86.0,0.0
2021-04-04,2021-04-10,35-39,זכר,7674,36.0,0.0
2021-04-04,2021-04-10,35-39,לא ידוע,71,0.0,0.0
2021-04-04,2021-04-10,35-39,נקבה,9841,45.0,<15
2021-04-04,2021-04-10,40-44,זכר,7156,38.0,0.0
2021-04-04,2021-04-10,40-44,לא ידוע,60,<15,0.0
2021-04-04,2021-04-10,40-44,נקבה,9108,51.0,<15
2021-04-04,2021-04-10,45-49,זכר,6538,35.0,<15
2021-04-04,2021-04-10,45-49,לא ידוע,29,0.0,0.0
2021-04-04,2021-04-10,45-49,נקבה,8815,38.0,<15
2021-04-04,2021-04-10,50-54,זכר,5413,26.0,<15
2021-04-04,2021-04-10,50-54,לא ידוע,31,0.0,0.0
2021-04-04,2021-04-10,50-54,נקבה,7822,34.0,0.0
2021-04-04,2021-04-10,55-59,זכר,4612,<15,<15
2021-04-04,2021-04-10,55-59,לא ידוע,<15,0.0,0.0
2021-04-04,2021-04-10,55-59,נקבה,7048,25.0,<15
2021-04-04,2021-04-10,60-64,זכר,4065,25.0,<15
2021-04-04,2021-04-10,60-64,לא ידוע,<15,0.0,0.0
2021-04-04,2021-04-10,60-64,נקבה,6677,28.0,0.0
2021-04-04,2021-04-10,65-69,זכר,3399,<15,<15
2021-04-04,2021-04-10,65-69,לא ידוע,<15,0.0,0.0
2021-04-04,2021-04-10,65-69,נקבה,4924,28.0,<15
2021-04-04,2021-04-10,70-74,זכר,2811,15.0,<15
2021-04-04,2021-04-10,70-74,לא ידוע,<15,<15,0.0
2021-04-04,2021-04-10,70-74,נקבה,3894,17.0,<15
2021-04-04,2021-04-10,75-79,זכר,1621,<15,<15
2021-04-04,2021-04-10,75-79,לא ידוע,<15,0.0,0.0
2021-04-04,2021-04-10,75-79,נקבה,2261,<15,<15
2021-04-04,2021-04-10,80+,זכר,3245,25.0,<15
2021-04-04,2021-04-10,80+,לא ידוע,<15,0.0,0.0
2021-04-04,2021-04-10,80+,נקבה,6796,28.0,<15
2021-04-04,2021-04-10,NULL,זכר,4350,28.0,0.0
2021-04-04,2021-04-10,NULL,לא ידוע,150,<15,0.0
2021-04-04,2021-04-10,NULL,נקבה,2929,<15,0.0
2021-04-11,2021-04-17,0-19,זכר,49115,226.0,0.0
2021-04-11,2021-04-17,0-19,לא ידוע,338,0.0,0.0
2021-04-11,2021-04-17,0-19,נקבה,52734,254.0,0.0
2021-04-11,2021-04-17,20-24,זכר,7280,22.0,0.0
2021-04-11,2021-04-17,20-24,לא ידוע,87,<15,0.0
2021-04-11,2021-04-17,20-24,נקבה,8257,33.0,0.0
2021-04-11,2021-04-17,25-29,זכר,7012,29.0,<15
2021-04-11,2021-04-17,25-29,לא ידוע,103,<15,0.0
2021-04-11,2021-04-17,25-29,נקבה,8281,29.0,0.0
2021-04-11,2021-04-17,30-34,זכר,7049,30.0,0.0
2021-04-11,2021-04-17,30-34,לא ידוע,106,0.0,0.0
2021-04-11,2021-04-17,30-34,נקבה,8638,38.0,0.0
2021-04-11,2021-04-17,35-39,זכר,6535,21.0,0.0
2021-04-11,2021-04-17,35-39,לא ידוע,69,0.0,0.0
2021-04-11,2021-04-17,35-39,נקבה,7732,35.0,0.0
2021-04-11,2021-04-17,40-44,זכר,6110,25.0,<15
2021-04-11,2021-04-17,40-44,לא ידוע,60,<15,0.0
2021-04-11,2021-04-17,40-44,נקבה,7228,19.0,<15
2021-04-11,2021-04-17,45-49,זכר,5592,17.0,0.0
2021-04-11,2021-04-17,45-49,לא ידוע,45,0.0,0.0
2021-04-11,2021-04-17,45-49,נקבה,7151,32.0,0.0
2021-04-11,2021-04-17,50-54,זכר,4571,<15,<15
2021-04-11,2021-04-17,50-54,לא ידוע,41,0.0,0.0
2021-04-11,2021-04-17,50-54,נקבה,6300,18.0,0.0
2021-04-11,2021-04-17,55-59,זכר,4007,<15,<15
2021-04-11,2021-04-17,55-59,לא ידוע,<15,0.0,0.0
2021-04-11,2021-04-17,55-59,נקבה,5922,15.0,<15
2021-04-11,2021-04-17,60-64,זכר,3403,<15,<15
2021-04-11,2021-04-17,60-64,לא ידוע,<15,0.0,0.0
2021-04-11,2021-04-17,60-64,נקבה,5648,15.0,<15
2021-04-11,2021-04-17,65-69,זכר,3016,<15,<15
2021-04-11,2021-04-17,65-69,לא ידוע,<15,0.0,0.0
2021-04-11,2021-04-17,65-69,נקבה,4409,<15,<15
2021-04-11,2021-04-17,70-74,זכר,2319,<15,<15
2021-04-11,2021-04-17,70-74,לא ידוע,16,0.0,0.0
2021-04-11,2021-04-17,70-74,נקבה,3241,<15,<15
2021-04-11,2021-04-17,75-79,זכר,1152,<15,<15
2021-04-11,2021-04-17,75-79,לא ידוע,<15,0.0,0.0
2021-04-11,2021-04-17,75-79,נקבה,1445,16.0,<15
2021-04-11,2021-04-17,80+,זכר,1745,<15,<15
2021-04-11,2021-04-17,80+,לא ידוע,<15,0.0,0.0
2021-04-11,2021-04-17,80+,נקבה,3332,20.0,<15
2021-04-11,2021-04-17,NULL,זכר,5332,<15,0.0
2021-04-11,2021-04-17,NULL,לא ידוע,199,<15,0.0
2021-04-11,2021-04-17,NULL,נקבה,3677,34.0,0.0
2021-04-18,2021-04-24,0-19,זכר,41444,159.0,0.0
2021-04-18,2021-04-24,0-19,לא ידוע,283,<15,0.0
2021-04-18,2021-04-24,0-19,נקבה,44934,219.0,0.0
2021-04-18,2021-04-24,20-24,זכר,6089,19.0,0.0
2021-04-18,2021-04-24,20-24,לא ידוע,65,<15,0.0
2021-04-18,2021-04-24,20-24,נקבה,7601,22.0,0.0
2021-04-18,2021-04-24,25-29,זכר,7206,19.0,0.0
2021-04-18,2021-04-24,25-29,לא ידוע,69,<15,0.0
2021-04-18,2021-04-24,25-29,נקבה,8617,23.0,0.0
2021-04-18,2021-04-24,30-34,זכר,7493,21.0,0.0
2021-04-18,2021-04-24,30-34,לא ידוע,89,0.0,0.0
2021-04-18,2021-04-24,30-34,נקבה,9323,21.0,0.0
2021-04-18,2021-04-24,35-39,זכר,7241,15.0,0.0
2021-04-18,2021-04-24,35-39,לא ידוע,76,<15,0.0
2021-04-18,2021-04-24,35-39,נקבה,8511,24.0,0.0
2021-04-18,2021-04-24,40-44,זכר,6608,30.0,<15
2021-04-18,2021-04-24,40-44,לא ידוע,53,0.0,0.0
2021-04-18,2021-04-24,40-44,נקבה,8100,23.0,0.0
2021-04-18,2021-04-24,45-49,זכר,6376,20.0,0.0
2021-04-18,2021-04-24,45-49,לא ידוע,39,<15,0.0
2021-04-18,2021-04-24,45-49,נקבה,7761,27.0,0.0
2021-04-18,2021-04-24,50-54,זכר,5014,<15,<15
2021-04-18,2021-04-24,50-54,לא ידוע,30,0.0,0.0
2021-04-18,2021-04-24,50-54,נקבה,6990,<15,0.0
2021-04-18,2021-04-24,55-59,זכר,4220,<15,<15
2021-04-18,2021-04-24,55-59,לא ידוע,19,0.0,0.0
2021-04-18,2021-04-24,55-59,נקבה,6323,16.0,0.0
2021-04-18,2021-04-24,60-64,זכר,3773,<15,<15
2021-04-18,2021-04-24,60-64,לא ידוע,<15,0.0,0.0
2021-04-18,2021-04-24,60-64,נקבה,5845,<15,0.0
2021-04-18,2021-04-24,65-69,זכר,3151,<15,<15
2021-04-18,2021-04-24,65-69,לא ידוע,<15,0.0,0.0
2021-04-18,2021-04-24,65-69,נקבה,4532,<15,<15
2021-04-18,2021-04-24,70-74,זכר,2485,<15,0.0
2021-04-18,2021-04-24,70-74,לא ידוע,<15,0.0,0.0
2021-04-18,2021-04-24,70-74,נקבה,3325,<15,<15
2021-04-18,2021-04-24,75-79,זכר,1260,<15,<15
2021-04-18,2021-04-24,75-79,לא ידוע,<15,0.0,0.0
2021-04-18,2021-04-24,75-79,נקבה,1518,<15,0.0
2021-04-18,2021-04-24,80+,זכר,1841,<15,<15
2021-04-18,2021-04-24,80+,לא ידוע,<15,0.0,0.0
2021-04-18,2021-04-24,80+,נקבה,3512,16.0,<15
2021-04-18,2021-04-24,NULL,זכר,4403,20.0,0.0
2021-04-18,2021-04-24,NULL,לא ידוע,201,<15,0.0
2021-04-18,2021-04-24,NULL,נקבה,2905,25.0,0.0
2021-04-25,2021-05-01,0-19,זכר,32087,133.0,0.0
2021-04-25,2021-05-01,0-19,לא ידוע,235,<15,0.0
2021-04-25,2021-05-01,0-19,נקבה,35968,148.0,0.0
2021-04-25,2021-05-01,20-24,זכר,5062,<15,0.0
2021-04-25,2021-05-01,20-24,לא ידוע,68,0.0,0.0
2021-04-25,2021-05-01,20-24,נקבה,6287,<15,0.0
2021-04-25,2021-05-01,25-29,זכר,6368,19.0,0.0
2021-04-25,2021-05-01,25-29,לא ידוע,68,0.0,0.0
2021-04-25,2021-05-01,25-29,נקבה,7765,<15,0.0
2021-04-25,2021-05-01,30-34,זכר,7163,<15,0.0
2021-04-25,2021-05-01,30-34,לא ידוע,89,0.0,0.0
2021-04-25,2021-05-01,30-34,נקבה,8474,18.0,0.0
2021-04-25,2021-05-01,35-39,זכר,6702,<15,0.0
2021-04-25,2021-05-01,35-39,לא ידוע,72,0.0,0.0
2021-04-25,2021-05-01,35-39,נקבה,7583,<15,0.0
2021-04-25,2021-05-01,40-44,זכר,6360,<15,0.0
2021-04-25,2021-05-01,40-44,לא ידוע,40,0.0,0.0
2021-04-25,2021-05-01,40-44,נקבה,7038,<15,0.0
2021-04-25,2021-05-01,45-49,זכר,5990,<15,<15
2021-04-25,2021-05-01,45-49,לא ידוע,33,<15,0.0
2021-04-25,2021-05-01,45-49,נקבה,6812,<15,0.0
2021-04-25,2021-05-01,50-54,זכר,4726,<15,<15
2021-04-25,2021-05-01,50-54,לא ידוע,25,0.0,0.0
2021-04-25,2021-05-01,50-54,נקבה,5792,<15,0.0
2021-04-25,2021-05-01,55-59,זכר,4006,<15,<15
2021-04-25,2021-05-01,55-59,לא ידוע,16,0.0,0.0
2021-04-25,2021-05-01,55-59,נקבה,5229,<15,0.0
2021-04-25,2021-05-01,60-64,זכר,3459,<15,0.0
2021-04-25,2021-05-01,60-64,לא ידוע,<15,0.0,0.0
2021-04-25,2021-05-01,60-64,נקבה,4856,<15,<15
2021-04-25,2021-05-01,65-69,זכר,2900,<15,<15
2021-04-25,2021-05-01,65-69,לא ידוע,<15,0.0,0.0
2021-04-25,2021-05-01,65-69,נקבה,3564,<15,<15
2021-04-25,2021-05-01,70-74,זכר,2172,<15,0.0
2021-04-25,2021-05-01,70-74,לא ידוע,<15,0.0,0.0
2021-04-25,2021-05-01,70-74,נקבה,2446,<15,0.0
2021-04-25,2021-05-01,75-79,זכר,1065,0.0,0.0
2021-04-25,2021-05-01,75-79,לא ידוע,<15,0.0,0.0
2021-04-25,2021-05-01,75-79,נקבה,1167,<15,<15
2021-04-25,2021-05-01,80+,זכר,1274,<15,<15
2021-04-25,2021-05-01,80+,לא ידוע,<15,0.0,0.0
2021-04-25,2021-05-01,80+,נקבה,2085,<15,<15
2021-04-25,2021-05-01,NULL,זכר,5525,25.0,0.0
2021-04-25,2021-05-01,NULL,לא ידוע,157,<15,0.0
2021-04-25,2021-05-01,NULL,נקבה,3386,<15,0.0
2021-05-02,2021-05-08,0-19,זכר,32972,71.0,0.0
2021-05-02,2021-05-08,0-19,לא ידוע,261,<15,0.0
2021-05-02,2021-05-08,0-19,נקבה,34883,92.0,0.0
2021-05-02,2021-05-08,20-24,זכר,4764,<15,0.0
2021-05-02,2021-05-08,20-24,לא ידוע,67,0.0,0.0
2021-05-02,2021-05-08,20-24,נקבה,5870,<15,0.0
2021-05-02,2021-05-08,25-29,זכר,6084,<15,0.0
2021-05-02,2021-05-08,25-29,לא ידוע,91,0.0,0.0
2021-05-02,2021-05-08,25-29,נקבה,7563,<15,0.0
2021-05-02,2021-05-08,30-34,זכר,6785,<15,0.0
2021-05-02,2021-05-08,30-34,לא ידוע,101,0.0,0.0
2021-05-02,2021-05-08,30-34,נקבה,8269,<15,0.0
2021-05-02,2021-05-08,35-39,זכר,6399,<15,0.0
2021-05-02,2021-05-08,35-39,לא ידוע,85,0.0,0.0
2021-05-02,2021-05-08,35-39,נקבה,7416,<15,0.0
2021-05-02,2021-05-08,40-44,זכר,5844,<15,0.0
2021-05-02,2021-05-08,40-44,לא ידוע,57,0.0,0.0
2021-05-02,2021-05-08,40-44,נקבה,6833,<15,0.0
2021-05-02,2021-05-08,45-49,זכר,5450,<15,<15
2021-05-02,2021-05-08,45-49,לא ידוע,53,0.0,0.0
2021-05-02,2021-05-08,45-49,נקבה,6510,<15,0.0
2021-05-02,2021-05-08,50-54,זכר,4375,<15,0.0
2021-05-02,2021-05-08,50-54,לא ידוע,30,0.0,0.0
2021-05-02,2021-05-08,50-54,נקבה,5556,<15,<15
2021-05-02,2021-05-08,55-59,זכר,3752,<15,0.0
2021-05-02,2021-05-08,55-59,לא ידוע,22,<15,0.0
2021-05-02,2021-05-08,55-59,נקבה,5098,<15,<15
2021-05-02,2021-05-08,60-64,זכר,3240,<15,0.0
2021-05-02,2021-05-08,60-64,לא ידוע,<15,0.0,0.0
2021-05-02,2021-05-08,60-64,נקבה,4750,<15,0.0
2021-05-02,2021-05-08,65-69,זכר,2754,<15,0.0
2021-05-02,2021-05-08,65-69,לא ידוע,<15,0.0,0.0
2021-05-02,2021-05-08,65-69,נקבה,3496,<15,<15
2021-05-02,2021-05-08,70-74,זכר,2031,<15,<15
2021-05-02,2021-05-08,70-74,לא ידוע,<15,0.0,0.0
2021-05-02,2021-05-08,70-74,נקבה,2432,<15,<15
2021-05-02,2021-05-08,75-79,זכר,982,0.0,0.0
2021-05-02,2021-05-08,75-79,נקבה,1152,<15,0.0
2021-05-02,2021-05-08,80+,זכר,1329,<15,<15
2021-05-02,2021-05-08,80+,לא ידוע,<15,0.0,0.0
2021-05-02,2021-05-08,80+,נקבה,2447,<15,<15
2021-05-02,2021-05-08,NULL,זכר,4351,18.0,0.0
2021-05-02,2021-05-08,NULL,לא ידוע,146,<15,0.0
2021-05-02,2021-05-08,NULL,נקבה,3069,<15,0.0
2021-05-09,2021-05-15,0-19,זכר,28305,68.0,0.0
2021-05-09,2021-05-15,0-19,לא ידוע,176,0.0,0.0
2021-05-09,2021-05-15,0-19,נקבה,27399,61.0,0.0
2021-05-09,2021-05-15,20-24,זכר,4342,<15,0.0
2021-05-09,2021-05-15,20-24,לא ידוע,67,0.0,0.0
2021-05-09,2021-05-15,20-24,נקבה,5093,<15,0.0
2021-05-09,2021-05-15,25-29,זכר,5553,<15,0.0
2021-05-09,2021-05-15,25-29,לא ידוע,84,0.0,0.0
2021-05-09,2021-05-15,25-29,נקבה,6370,<15,0.0
2021-05-09,2021-05-15,30-34,זכר,5899,<15,0.0
2021-05-09,2021-05-15,30-34,לא ידוע,83,0.0,0.0
2021-05-09,2021-05-15,30-34,נקבה,6404,<15,0.0
2021-05-09,2021-05-15,35-39,זכר,5289,<15,0.0
2021-05-09,2021-05-15,35-39,לא ידוע,89,0.0,0.0
2021-05-09,2021-05-15,35-39,נקבה,5680,<15,0.0
2021-05-09,2021-05-15,40-44,זכר,4873,<15,0.0
2021-05-09,2021-05-15,40-44,לא ידוע,60,0.0,0.0
2021-05-09,2021-05-15,40-44,נקבה,5127,<15,0.0
2021-05-09,2021-05-15,45-49,זכר,4718,<15,0.0
2021-05-09,2021-05-15,45-49,לא ידוע,36,0.0,0.0
2021-05-09,2021-05-15,45-49,נקבה,5257,<15,0.0
2021-05-09,2021-05-15,50-54,זכר,3744,<15,<15
2021-05-09,2021-05-15,50-54,לא ידוע,33,0.0,0.0
2021-05-09,2021-05-15,50-54,נקבה,4694,<15,0.0
2021-05-09,2021-05-15,55-59,זכר,3308,<15,<15
2021-05-09,2021-05-15,55-59,לא ידוע,<15,0.0,0.0
2021-05-09,2021-05-15,55-59,נקבה,4332,<15,0.0
2021-05-09,2021-05-15,60-64,זכר,2902,0.0,0.0
2021-05-09,2021-05-15,60-64,לא ידוע,<15,0.0,0.0
2021-05-09,2021-05-15,60-64,נקבה,3953,<15,0.0
2021-05-09,2021-05-15,65-69,זכר,2362,<15,<15
2021-05-09,2021-05-15,65-69,לא ידוע,<15,0.0,0.0
2021-05-09,2021-05-15,65-69,נקבה,2907,<15,0.0
2021-05-09,2021-05-15,70-74,זכר,1739,<15,0.0
2021-05-09,2021-05-15,70-74,לא ידוע,<15,0.0,0.0
2021-05-09,2021-05-15,70-74,נקבה,2009,<15,0.0
2021-05-09,2021-05-15,75-79,זכר,817,<15,0.0
2021-05-09,2021-05-15,75-79,לא ידוע,<15,0.0,0.0
2021-05-09,2021-05-15,75-79,נקבה,853,<15,0.0
2021-05-09,2021-05-15,80+,זכר,948,<15,<15
2021-05-09,2021-05-15,80+,לא ידוע,<15,0.0,0.0
2021-05-09,2021-05-15,80+,נקבה,1486,<15,0.0
2021-05-09,2021-05-15,NULL,זכר,4124,<15,0.0
2021-05-09,2021-05-15,NULL,לא ידוע,175,0.0,0.0
2021-05-09,2021-05-15,NULL,נקבה,2867,<15,0.0
2021-05-16,2021-05-22,0-19,זכר,17385,25.0,0.0
2021-05-16,2021-05-22,0-19,לא ידוע,129,0.0,0.0
2021-05-16,2021-05-22,0-19,נקבה,17691,31.0,0.0
2021-05-16,2021-05-22,20-24,זכר,4020,<15,0.0
2021-05-16,2021-05-22,20-24,לא ידוע,51,0.0,0.0
2021-05-16,2021-05-22,20-24,נקבה,4327,<15,0.0
2021-05-16,2021-05-22,25-29,זכר,4931,<15,0.0
2021-05-16,2021-05-22,25-29,לא ידוע,66,0.0,0.0
2021-05-16,2021-05-22,25-29,נקבה,5471,0.0,0.0
2021-05-16,2021-05-22,30-34,זכר,4989,<15,0.0
2021-05-16,2021-05-22,30-34,לא ידוע,62,0.0,0.0
2021-05-16,2021-05-22,30-34,נקבה,5347,<15,0.0
2021-05-16,2021-05-22,35-39,זכר,4616,<15,0.0
2021-05-16,2021-05-22,35-39,לא ידוע,52,0.0,0.0
2021-05-16,2021-05-22,35-39,נקבה,4523,<15,0.0
2021-05-16,2021-05-22,40-44,זכר,4034,<15,0.0
2021-05-16,2021-05-22,40-44,לא ידוע,40,0.0,0.0
2021-05-16,2021-05-22,40-44,נקבה,4265,<15,0.0
2021-05-16,2021-05-22,45-49,זכר,4015,<15,0.0
2021-05-16,2021-05-22,45-49,לא ידוע,28,0.0,0.0
2021-05-16,2021-05-22,45-49,נקבה,4372,<15,0.0
2021-05-16,2021-05-22,50-54,זכר,3380,<15,<15
2021-05-16,2021-05-22,50-54,לא ידוע,16,0.0,0.0
2021-05-16,2021-05-22,50-54,נקבה,4104,<15,0.0
2021-05-16,2021-05-22,55-59,זכר,3008,0.0,0.0
2021-05-16,2021-05-22,55-59,לא ידוע,15,0.0,0.0
2021-05-16,2021-05-22,55-59,נקבה,3953,<15,0.0
2021-05-16,2021-05-22,60-64,זכר,2779,<15,0.0
2021-05-16,2021-05-22,60-64,לא ידוע,<15,0.0,0.0
2021-05-16,2021-05-22,60-64,נקבה,3683,<15,0.0
2021-05-16,2021-05-22,65-69,זכר,2152,<15,0.0
2021-05-16,2021-05-22,65-69,לא ידוע,<15,0.0,0.0
2021-05-16,2021-05-22,65-69,נקבה,2730,<15,0.0
2021-05-16,2021-05-22,70-74,זכר,1602,<15,0.0
2021-05-16,2021-05-22,70-74,לא ידוע,<15,0.0,0.0
2021-05-16,2021-05-22,70-74,נקבה,1859,<15,0.0
2021-05-16,2021-05-22,75-79,זכר,746,<15,0.0
2021-05-16,2021-05-22,75-79,לא ידוע,<15,0.0,0.0
2021-05-16,2021-05-22,75-79,נקבה,842,<15,0.0
2021-05-16,2021-05-22,80+,זכר,892,<15,<15
2021-05-16,2021-05-22,80+,לא ידוע,<15,0.0,0.0
2021-05-16,2021-05-22,80+,נקבה,1701,<15,<15
2021-05-16,2021-05-22,NULL,זכר,3457,35.0,0.0
2021-05-16,2021-05-22,NULL,לא ידוע,185,0.0,0.0
2021-05-16,2021-05-22,NULL,נקבה,2915,<15,0.0
2021-05-23,2021-05-29,0-19,זכר,25112,22.0,0.0
2021-05-23,2021-05-29,0-19,לא ידוע,174,0.0,0.0
2021-05-23,2021-05-29,0-19,נקבה,25102,33.0,0.0
2021-05-23,2021-05-29,20-24,זכר,4886,<15,0.0
2021-05-23,2021-05-29,20-24,לא ידוע,66,0.0,0.0
2021-05-23,2021-05-29,20-24,נקבה,5430,<15,0.0
2021-05-23,2021-05-29,25-29,זכר,5828,<15,0.0
2021-05-23,2021-05-29,25-29,לא ידוע,73,0.0,0.0
2021-05-23,2021-05-29,25-29,נקבה,6509,<15,0.0
2021-05-23,2021-05-29,30-34,זכר,6142,<15,0.0
2021-05-23,2021-05-29,30-34,לא ידוע,86,0.0,0.0
2021-05-23,2021-05-29,30-34,נקבה,6634,<15,<15
2021-05-23,2021-05-29,35-39,זכר,5760,<15,0.0
2021-05-23,2021-05-29,35-39,לא ידוע,69,0.0,0.0
2021-05-23,2021-05-29,35-39,נקבה,5723,<15,0.0
